"-77.08207703",38.95331955,2,2,13,1
"-77.08193207",38.95331955,2,2,13,2
"-77.08122253",38.95330811,2,2,13,3
"-77.08030701",38.95331955,2,2,13,4
"-77.07964325",38.95330811,2,2,13,5
"-77.07955933",38.95330048,2,2,13,6
"-77.07935333",38.95420074,2,2,13,7
"-77.07926941",38.95460129,2,2,13,8
"-77.07926941",38.95470047,2,2,13,9
"-77.07785034",38.95470047,2,2,13,10
"-77.07714081",38.95470047,2,2,13,11
"-77.07608795",38.95470047,2,2,13,12
"-77.07523346",38.95468903,2,2,13,13
"-77.07460022",38.95468903,2,2,13,14
"-77.0732193",38.95468903,2,2,13,15
"-77.07273102",38.95468903,2,2,13,16
"-77.07156372",38.95468903,2,2,13,17
"-77.07125092",38.9550705,2,2,13,18
"-77.07093811",38.95542908,2,2,13,19
"-77.0707016",38.95569992,2,2,13,20
"-77.07041168",38.9560318,2,2,13,21
"-77.07008362",38.95640945,2,2,13,22
"-77.06980133",38.95674133,2,2,13,23
"-77.0692215",38.95740891,2,2,13,24
"-77.06906128",38.95759964,2,2,13,25
"-77.06896973",38.95771027,2,2,13,26
"-77.06842804",38.95835114,2,2,13,27
"-77.06786346",38.95901871,2,2,13,28
"-77.06754303",38.95938873,2,2,13,29
"-77.06768036",38.95949173,2,2,13,30
"-77.06799316",38.95972061,2,2,13,31
"-77.0683136",38.96001053,2,2,13,32
"-77.06865692",38.96036148,2,2,13,33
"-77.06884003",38.96055984,2,2,13,34
"-77.06890869",38.96063995,2,2,13,35
"-77.06896973",38.96073151,2,2,13,36
"-77.06916809",38.96102142,2,2,13,37
"-77.06944275",38.96144104,2,2,13,38
"-77.06952667",38.96160889,2,2,13,39
"-77.06961823",38.96178818,2,2,13,40
"-77.06970978",38.96207809,2,2,13,41
"-77.06983948",38.96244812,2,2,13,42
"-77.06987762",38.96258163,2,2,13,43
"-77.0699234",38.96271896,2,2,13,44
"-77.06997681",38.96308899,2,2,13,45
"-77.07010651",38.96401978,2,2,13,46
"-77.07016754",38.96443176,2,2,13,47
"-77.07016754",38.96443176,2,2,15,1
"-77.07022858",38.96490097,2,2,15,2
"-77.07025146",38.96501923,2,2,15,3
"-77.07028198",38.96514893,2,2,15,4
"-77.07034302",38.96537018,2,2,15,5
"-77.07045746",38.96580124,2,2,15,6
"-77.07068634",38.96622086,2,2,15,7
"-77.07079315",38.96636963,2,2,15,8
"-77.07100677",38.96670151,2,2,15,9
"-77.06922913",38.96670914,2,2,15,10
"-77.06922913",38.96670914,2,2,302,1
"-77.06881714",38.96672821,2,2,302,2
"-77.06841278",38.96580887,2,2,302,3
"-77.06638336",38.96582031,2,2,302,4
"-77.06638336",38.96633911,2,2,302,5
"-77.06638336",38.96633911,2,2,521,1
"-77.06638336",38.96672058,2,2,521,2
"-77.06638336",38.96760941,2,2,521,3
"-77.0639267",38.96763992,2,2,521,4
"-77.0639267",38.96763992,2,2,362,1
"-77.06388092",38.96672058,2,2,362,2
"-77.06385803",38.96582031,2,2,362,3
"-77.06388092",38.9649086,2,2,362,4
"-77.06310272",38.96490097,2,2,362,5
"-77.06297302",38.96472931,2,2,362,6
"-77.06176758",38.96308136,2,2,362,7
"-77.06166077",38.96295929,2,2,362,8
"-77.06149292",38.96273041,2,2,362,9
"-77.06137085",38.96255875,2,2,362,10
