"-77.03370667",38.88645935,5,5,1,1
"-77.03369141",38.8870697,5,5,1,2
"-77.03369141",38.88777161,5,5,1,3
"-77.03333282",38.88779068,5,5,1,4
"-77.03312683",38.88779831,5,5,1,5
"-77.03295135",38.88777924,5,5,1,6
"-77.03278351",38.88774109,5,5,1,7
"-77.03263855",38.88771057,5,5,1,8
"-77.03243256",38.88766098,5,5,1,9
"-77.03224945",38.88761902,5,5,1,10
"-77.03209686",38.8875885,5,5,1,11
"-77.0319519",38.88756943,5,5,1,12
"-77.03143311",38.8875618,5,5,1,13
"-77.03124237",38.8875618,5,5,1,14
"-77.03118134",38.8875618,5,5,1,15
"-77.02881622",38.88756943,5,5,1,16
"-77.02877808",38.88756943,5,5,1,17
"-77.02870178",38.88756943,5,5,1,18
"-77.02818298",38.88756943,5,5,1,19
"-77.02806091",38.88756943,5,5,1,20
"-77.02794647",38.88756943,5,5,1,21
"-77.02742004",38.88756943,5,5,1,22
"-77.02713776",38.88756943,5,5,1,23
"-77.02689362",38.88756943,5,5,1,24
"-77.02612305",38.88756943,5,5,1,25
"-77.02603912",38.88756943,5,5,1,26
"-77.02590179",38.88756943,5,5,1,27
"-77.02577972",38.88756943,5,5,1,28
"-77.02546692",38.88756943,5,5,1,29
"-77.02514648",38.88756943,5,5,1,30
"-77.02468872",38.88756943,5,5,1,31
"-77.02420807",38.88756943,5,5,1,32
"-77.02400208",38.88756943,5,5,1,33
"-77.02387238",38.88756943,5,5,1,34
"-77.02381134",38.88756943,5,5,1,35
"-77.02337646",38.88756943,5,5,1,36
"-77.02294159",38.88756943,5,5,1,37
"-77.02246094",38.88756943,5,5,1,38
"-77.02191162",38.88756943,5,5,1,39
"-77.02130127",38.88756943,5,5,1,40
"-77.02072906",38.88756943,5,5,1,41
"-77.02037811",38.88756943,5,5,1,42
"-77.01989746",38.8875618,5,5,1,43
"-77.01979065",38.8875618,5,5,1,44
"-77.01943207",38.8875618,5,5,1,45
"-77.01882935",38.88756943,5,5,1,46
"-77.01856232",38.8875618,5,5,1,47
"-77.01846313",38.8875618,5,5,1,48
"-77.01808167",38.8875618,5,5,1,49
"-77.01753998",38.88756943,5,5,1,50
"-77.0170517",38.8875618,5,5,1,51
"-77.01664734",38.8875618,5,5,1,52
"-77.01634216",38.88780975,5,5,1,53
"-77.01609039",38.8879509,5,5,1,54
"-77.01570129",38.88806152,5,5,1,55
"-77.01519012",38.88822174,5,5,1,56
"-77.01486969",38.88830185,5,5,1,57
"-77.01429749",38.88843918,5,5,1,58
"-77.01428986",38.88853073,5,5,1,59
"-77.01426697",38.88877869,5,5,1,60
"-77.01425171",38.88901138,5,5,1,61
"-77.01422882",38.88922882,5,5,1,62
"-77.01421356",38.89025116,5,5,1,63
"-77.01421356",38.89075851,5,5,1,64
"-77.01421356",38.89080811,5,5,1,65
"-77.01422119",38.89110947,5,5,1,66
"-77.01422882",38.89125061,5,5,1,67
"-77.01423645",38.89178848,5,5,1,68
"-77.01425171",38.89208984,5,5,1,69
"-77.01425934",38.89255905,5,5,1,70
"-77.01425934",38.8927002,5,5,1,71
