"-76.98561096",38.94195175,10,10,10,1
"-76.98561859",38.9417305,10,10,10,2
"-76.98565674",38.94139862,10,10,10,3
"-76.98568726",38.94115067,10,10,10,4
"-76.98574066",38.9407196,10,10,10,5
"-76.98486328",38.9407196,10,10,10,6
"-76.98390198",38.9407196,10,10,10,7
"-76.98140717",38.9407196,10,10,10,8
"-76.98101807",38.94034958,10,10,10,9
"-76.98078156",38.9401207,10,10,10,10
"-76.98034668",38.93975067,10,10,10,11
"-76.98014832",38.93957901,10,10,10,12
"-76.98010254",38.93931961,10,10,10,13
"-76.98005676",38.93888092,10,10,10,14
"-76.98001862",38.93830872,10,10,10,15
"-76.97985077",38.93616104,10,10,10,16
"-76.97982025",38.9357605,10,10,10,17
"-76.97976685",38.93508148,10,10,10,18
"-76.97969055",38.93408966,10,10,10,19
"-76.97960663",38.93310928,10,10,10,20
"-76.97953796",38.93212128,10,10,10,21
"-76.97946167",38.9311409,10,10,10,22
"-76.97939301",38.93014908,10,10,10,23
"-76.97928619",38.92893982,10,10,10,24
"-76.97904205",38.92895889,10,10,10,25
"-76.97859955",38.92821121,10,10,10,26
"-76.97859955",38.92821121,10,10,427,1
"-76.9784317",38.92805099,10,10,427,2
"-76.97862244",38.92795944,10,10,427,3
"-76.97868347",38.92792892,10,10,427,4
"-76.97914124",38.92771149,10,10,427,5
"-76.97908783",38.92760849,10,10,427,6
"-76.97904968",38.92731094,10,10,427,7
"-76.97902679",38.92713165,10,10,427,8
"-76.97881317",38.92710114,10,10,427,9
"-76.9785614",38.92694855,10,10,427,10
"-76.9785614",38.92694855,10,10,107,1
"-76.97881317",38.92710114,10,10,107,2
"-76.97902679",38.92713165,10,10,107,3
"-76.97904968",38.92731094,10,10,107,4
"-76.97908783",38.92760849,10,10,107,5
"-76.97914124",38.92771149,10,10,107,6
"-76.98072815",38.92694855,10,10,107,7
"-76.98204803",38.92630005,10,10,107,8
"-76.98236847",38.92615128,10,10,107,9
"-76.98285675",38.92591095,10,10,107,10
"-76.98322296",38.92573166,10,10,107,11
"-76.98383331",38.9254303,10,10,107,12
"-76.98409271",38.9253006,10,10,107,13
"-76.98409271",38.9253006,10,10,391,1
"-76.98383331",38.9254303,10,10,391,2
"-76.98387146",38.92580032,10,10,391,3
"-76.98461151",38.92575836,10,10,391,4
"-76.9858017",38.92570114,10,10,391,5
"-76.9858017",38.92570114,10,10,908,1
"-76.98574829",38.92507172,10,10,908,2
"-76.98571777",38.92483902,10,10,908,3
"-76.98561859",38.92459869,10,10,908,4
"-76.98558807",38.92453003,10,10,908,5
"-76.98548126",38.92440033,10,10,908,6
"-76.98529816",38.92424011,10,10,908,7
"-76.98445892",38.92364883,10,10,908,8
"-76.98445892",38.92364883,10,10,685,1
"-76.98529816",38.92424011,10,10,685,2
"-76.98548126",38.92440033,10,10,685,3
"-76.98558807",38.92453003,10,10,685,4
"-76.98561859",38.92459869,10,10,685,5
"-76.9860611",38.92444992,10,10,685,6
"-76.98648071",38.92432022,10,10,685,7
"-76.98708344",38.92414093,10,10,685,8
"-76.98724365",38.92409134,10,10,685,9
"-76.98741913",38.9240303,10,10,685,10
"-76.98800659",38.92385101,10,10,685,11
"-76.98872375",38.92361832,10,10,685,12
"-76.98950195",38.92338181,10,10,685,13
"-76.99001312",38.92322159,10,10,685,14
"-76.99019623",38.92316818,10,10,685,15
"-76.9901886",38.92309189,10,10,685,16
"-76.99022675",38.92287064,10,10,685,17
"-76.99022675",38.92287064,10,10,431,1
"-76.9901886",38.92309189,10,10,431,2
"-76.99019623",38.92316818,10,10,431,3
"-76.99128723",38.92282867,10,10,431,4
"-76.99189758",38.92264175,10,10,431,5
"-76.99240875",38.92248154,10,10,431,6
"-76.99311829",38.92227173,10,10,431,7
"-76.99343872",38.92218018,10,10,431,8
"-76.99391174",38.92203903,10,10,431,9
"-76.99416351",38.92195892,10,10,431,10
"-76.99484253",38.92174149,10,10,431,11
"-76.99536896",38.92156982,10,10,431,12
